CALL DETAIL RECORD - CONFIDENTIAL
Subscriber,+918765432109
LSA,Karnataka
Requisition Ref,NODAL/LEA/2026/04412 dated 21-03-2026
Generated On,02-04-2026 11:41:07

Calling Party,Called Party,Call Date Time,Duration(Sec),Call Type,IMEI,IMSI,Cell ID,Site Name,Latitude,Longitude
8765432109,9012345678,02/03/2026 14:45:00,22,IN,352099001761481,404450987654321,404-45-1149-22,BLR_Koramangala_S2,12.935200,77.624500
8765432109,9650454450,02/03/2026 16:24:00,47,OUT,352099001761481,404450987654321,404-45-4402-12,BLR_Majestic_S1,12.976700,77.571300
8765432109,8572792638,02/03/2026 16:31:00,22,IN,352099001761481,404450987654321,404-45-1149-21,BLR_Koramangala_S1,12.935200,77.624500
8765432109,7669452574,02/03/2026 18:22:00,22,IN,352099001761481,404450987654321,404-45-2201-11,BLR_Indiranagar_S1,12.971600,77.641200
8765432109,6492738282,02/03/2026 20:09:00,142,OUT,352099001761481,404450987654321,404-45-1149-22,BLR_Koramangala_S2,12.935200,77.624500
8765432109,8136263283,02/03/2026 21:17:00,8,IN,352099001761481,404450987654321,404-45-3310-31,BLR_Whitefield_S3,12.969800,77.750000
8765432109,9921379071,02/03/2026 22:29:00,14,OUT,352099001761481,404450987654321,404-45-2201-11,BLR_Indiranagar_S1,12.971600,77.641200
8765432109,9012345678,03/03/2026 00:49:00,0,SMS-OUT,352099001761481,404450987654321,404-45-1149-21,BLR_Koramangala_S1,12.935200,77.624500
8765432109,9012345678,03/03/2026 01:09:00,210,IN,352099001761481,404450987654321,404-45-3310-31,BLR_Whitefield_S3,12.969800,77.750000
8765432109,9876543210,03/03/2026 01:52:00,22,OUT,352099001761481,404450987654321,404-45-3310-31,BLR_Whitefield_S3,12.969800,77.750000
8765432109,8129258380,03/03/2026 02:54:00,142,OUT,352099001761481,404450987654321,404-45-5518-11,BLR_Electronic_City,12.845200,77.660200
8765432109,7564809883,03/03/2026 03:16:00,210,IN,352099001761481,404450987654321,404-45-5518-11,BLR_Electronic_City,12.845200,77.660200
8765432109,9012345678,03/03/2026 04:07:00,35,IN,352099001761481,404450987654321,404-45-5518-11,BLR_Electronic_City,12.845200,77.660200
8765432109,9012345678,03/03/2026 04:39:00,210,IN,352099001761481,404450987654321,404-45-2201-11,BLR_Indiranagar_S1,12.971600,77.641200
8765432109,8572792638,03/03/2026 05:16:00,62,OUT,352099001761481,404450987654321,404-45-1149-22,BLR_Koramangala_S2,12.935200,77.624500
8765432109,7742651966,03/03/2026 06:02:00,0,SMS-OUT,352099001761481,404450987654321,404-45-3310-31,BLR_Whitefield_S3,12.969800,77.750000
8765432109,9390662547,03/03/2026 08:20:00,142,OUT,352099001761481,404450987654321,404-45-4402-12,BLR_Majestic_S1,12.976700,77.571300
8765432109,7989533950,03/03/2026 09:28:00,14,OUT,352099001761481,404450987654321,404-45-5518-11,BLR_Electronic_City,12.845200,77.660200
8765432109,8136263283,03/03/2026 09:32:00,210,IN,352099001761481,404450987654321,404-45-5518-11,BLR_Electronic_City,12.845200,77.660200
8765432109,8108615695,03/03/2026 09:39:00,62,OUT,352099001761481,404450987654321,404-45-4402-12,BLR_Majestic_S1,12.976700,77.571300
8765432109,8158659567,03/03/2026 10:49:00,62,IN,352099001761481,404450987654321,404-45-2201-11,BLR_Indiranagar_S1,12.971600,77.641200
8765432109,8228790238,03/03/2026 11:54:00,35,OUT,352099001761481,404450987654321,404-45-1149-22,BLR_Koramangala_S2,12.935200,77.624500
8765432109,8572792638,03/03/2026 12:22:00,22,IN,352099001761481,404450987654321,404-45-5518-11,BLR_Electronic_City,12.845200,77.660200
8765432109,9921379071,03/03/2026 14:31:00,305,IN,352099001761481,404450987654321,404-45-4402-12,BLR_Majestic_S1,12.976700,77.571300
8765432109,7344811387,03/03/2026 15:58:00,95,OUT,352099001761481,404450987654321,404-45-2201-11,BLR_Indiranagar_S1,12.971600,77.641200
8765432109,8108615695,03/03/2026 18:51:00,62,OUT,352099001761481,404450987654321,404-45-2201-11,BLR_Indiranagar_S1,12.971600,77.641200
8765432109,6492738282,03/03/2026 23:03:00,0,SMS-OUT,352099001761481,404450987654321,404-45-2201-11,BLR_Indiranagar_S1,12.971600,77.641200
8765432109,8108615695,04/03/2026 00:41:00,210,IN,352099001761481,404450987654321,404-45-4402-12,BLR_Majestic_S1,12.976700,77.571300
8765432109,7344811387,04/03/2026 01:44:00,0,SMS-OUT,352099001761481,404450987654321,404-45-3310-31,BLR_Whitefield_S3,12.969800,77.750000
8765432109,9012345678,04/03/2026 02:26:00,128,IN,352099001761481,404450987654321,404-45-1149-21,BLR_Koramangala_S1,12.935200,77.624500
8765432109,8572792638,04/03/2026 02:36:00,305,OUT,352099001761481,404450987654321,404-45-1149-21,BLR_Koramangala_S1,12.935200,77.624500
8765432109,8572792638,04/03/2026 04:13:00,142,IN,352099001761481,404450987654321,404-45-5518-11,BLR_Electronic_City,12.845200,77.660200
8765432109,7555453550,04/03/2026 06:47:00,14,IN,352099001761481,404450987654321,404-45-3310-31,BLR_Whitefield_S3,12.969800,77.750000
8765432109,9876543210,04/03/2026 06:52:00,8,IN,352099001761481,404450987654321,404-45-3310-31,BLR_Whitefield_S3,12.969800,77.750000
8765432109,7555453550,04/03/2026 09:42:00,128,IN,352099001761481,404450987654321,404-45-5518-11,BLR_Electronic_City,12.845200,77.660200
8765432109,9012345678,04/03/2026 10:16:00,14,IN,352099001761481,404450987654321,404-45-5518-11,BLR_Electronic_City,12.845200,77.660200
8765432109,9921379071,04/03/2026 11:36:00,210,IN,352099001761481,404450987654321,404-45-1149-22,BLR_Koramangala_S2,12.935200,77.624500
8765432109,8228790238,04/03/2026 14:15:00,8,IN,352099001761481,404450987654321,404-45-5518-11,BLR_Electronic_City,12.845200,77.660200
8765432109,9390662547,04/03/2026 17:39:00,47,IN,352099001761481,404450987654321,404-45-1149-22,BLR_Koramangala_S2,12.935200,77.624500
8765432109,7555453550,04/03/2026 19:45:00,305,IN,352099001761481,404450987654321,404-45-1149-22,BLR_Koramangala_S2,12.935200,77.624500
8765432109,9012345678,04/03/2026 21:04:00,35,OUT,352099001761481,404450987654321,404-45-5518-11,BLR_Electronic_City,12.845200,77.660200
8765432109,9650454450,04/03/2026 23:40:00,22,IN,352099001761481,404450987654321,404-45-2201-11,BLR_Indiranagar_S1,12.971600,77.641200
8765432109,7974652039,05/03/2026 03:29:00,22,IN,352099001761481,404450987654321,404-45-2201-11,BLR_Indiranagar_S1,12.971600,77.641200
8765432109,7974652039,05/03/2026 05:48:00,14,OUT,352099001761481,404450987654321,404-45-3310-31,BLR_Whitefield_S3,12.969800,77.750000
8765432109,8158659567,05/03/2026 08:45:00,128,OUT,352099001761481,404450987654321,404-45-3310-31,BLR_Whitefield_S3,12.969800,77.750000
8765432109,7974652039,05/03/2026 12:22:00,8,OUT,352099001761481,404450987654321,404-45-2201-11,BLR_Indiranagar_S1,12.971600,77.641200
8765432109,8228790238,05/03/2026 14:52:00,142,IN,352099001761481,404450987654321,404-45-1149-21,BLR_Koramangala_S1,12.935200,77.624500
8765432109,9390662547,05/03/2026 18:46:00,305,IN,352099001761481,404450987654321,404-45-1149-21,BLR_Koramangala_S1,12.935200,77.624500
8765432109,8136263283,05/03/2026 22:08:00,47,OUT,352099001761481,404450987654321,404-45-3310-31,BLR_Whitefield_S3,12.969800,77.750000
8765432109,8129258380,06/03/2026 00:57:00,0,SMS-OUT,352099001761481,404450987654321,404-45-4402-12,BLR_Majestic_S1,12.976700,77.571300
8765432109,9012345678,06/03/2026 02:07:00,95,IN,352099001761481,404450987654321,404-45-4402-12,BLR_Majestic_S1,12.976700,77.571300
8765432109,9012345678,06/03/2026 02:10:00,14,OUT,352099001761481,404450987654321,404-45-2201-11,BLR_Indiranagar_S1,12.971600,77.641200
8765432109,8108615695,06/03/2026 02:18:00,95,IN,352099001761481,404450987654321,404-45-1149-21,BLR_Koramangala_S1,12.935200,77.624500
8765432109,9876543210,06/03/2026 02:20:00,142,OUT,352099001761481,404450987654321,404-45-3310-31,BLR_Whitefield_S3,12.969800,77.750000
8765432109,9012345678,06/03/2026 03:53:00,305,OUT,352099001761481,404450987654321,404-45-2201-11,BLR_Indiranagar_S1,12.971600,77.641200
8765432109,8108615695,06/03/2026 03:59:00,14,OUT,352099001761481,404450987654321,404-45-1149-22,BLR_Koramangala_S2,12.935200,77.624500
8765432109,7564809883,06/03/2026 04:28:00,8,IN,352099001761481,404450987654321,404-45-2201-11,BLR_Indiranagar_S1,12.971600,77.641200
8765432109,8228790238,06/03/2026 05:56:00,0,SMS-OUT,352099001761481,404450987654321,404-45-1149-22,BLR_Koramangala_S2,12.935200,77.624500
8765432109,8158659567,06/03/2026 06:13:00,210,OUT,352099001761481,404450987654321,404-45-5518-11,BLR_Electronic_City,12.845200,77.660200
8765432109,9876543210,06/03/2026 06:31:00,22,OUT,352099001761481,404450987654321,404-45-2201-11,BLR_Indiranagar_S1,12.971600,77.641200
8765432109,9390662547,06/03/2026 07:26:00,0,SMS-OUT,352099001761481,404450987654321,404-45-5518-11,BLR_Electronic_City,12.845200,77.660200
8765432109,7989533950,06/03/2026 08:11:00,0,SMS-OUT,352099001761481,404450987654321,404-45-1149-21,BLR_Koramangala_S1,12.935200,77.624500
8765432109,8129258380,06/03/2026 08:54:00,0,SMS-OUT,352099001761481,404450987654321,404-45-2201-11,BLR_Indiranagar_S1,12.971600,77.641200
8765432109,7669452574,06/03/2026 09:54:00,22,OUT,352099001761481,404450987654321,404-45-3310-31,BLR_Whitefield_S3,12.969800,77.750000
8765432109,8572792638,06/03/2026 14:01:00,8,OUT,352099001761481,404450987654321,404-45-4402-12,BLR_Majestic_S1,12.976700,77.571300
8765432109,6090073265,06/03/2026 18:11:00,128,IN,352099001761481,404450987654321,404-45-4402-12,BLR_Majestic_S1,12.976700,77.571300
8765432109,7742651966,06/03/2026 21:57:00,128,IN,352099001761481,404450987654321,404-45-3310-31,BLR_Whitefield_S3,12.969800,77.750000
8765432109,7555453550,06/03/2026 22:31:00,95,IN,352099001761481,404450987654321,404-45-2201-11,BLR_Indiranagar_S1,12.971600,77.641200
8765432109,9012345678,07/03/2026 00:04:00,47,OUT,352099001761481,404450987654321,404-45-5518-11,BLR_Electronic_City,12.845200,77.660200
8765432109,9390662547,07/03/2026 00:49:00,305,OUT,352099001761481,404450987654321,404-45-2201-11,BLR_Indiranagar_S1,12.971600,77.641200
8765432109,9650454450,07/03/2026 01:46:00,210,IN,352099001761481,404450987654321,404-45-2201-11,BLR_Indiranagar_S1,12.971600,77.641200
8765432109,6274237439,07/03/2026 03:50:00,0,SMS-OUT,352099001761481,404450987654321,404-45-4402-12,BLR_Majestic_S1,12.976700,77.571300
8765432109,6274237439,07/03/2026 05:56:00,210,OUT,352099001761481,404450987654321,404-45-1149-22,BLR_Koramangala_S2,12.935200,77.624500
8765432109,7344811387,07/03/2026 09:58:00,14,IN,352099001761481,404450987654321,404-45-4402-12,BLR_Majestic_S1,12.976700,77.571300
8765432109,9876543210,07/03/2026 13:06:00,95,IN,352099001761481,404450987654321,404-45-1149-21,BLR_Koramangala_S1,12.935200,77.624500
8765432109,8129258380,07/03/2026 16:48:00,142,IN,352099001761481,404450987654321,404-45-3310-31,BLR_Whitefield_S3,12.969800,77.750000
8765432109,8129258380,07/03/2026 21:01:00,0,SMS-OUT,352099001761481,404450987654321,404-45-2201-11,BLR_Indiranagar_S1,12.971600,77.641200
8765432109,9012345678,07/03/2026 21:41:00,0,SMS-OUT,352099001761481,404450987654321,404-45-1149-21,BLR_Koramangala_S1,12.935200,77.624500
8765432109,8228790238,07/03/2026 23:13:00,0,SMS-OUT,352099001761481,404450987654321,404-45-1149-22,BLR_Koramangala_S2,12.935200,77.624500
8765432109,7344811387,08/03/2026 02:29:00,0,SMS-OUT,352099001761481,404450987654321,404-45-5518-11,BLR_Electronic_City,12.845200,77.660200
8765432109,6558264060,08/03/2026 05:48:00,62,OUT,352099001761481,404450987654321,404-45-1149-21,BLR_Koramangala_S1,12.935200,77.624500
8765432109,7564809883,08/03/2026 09:34:00,14,IN,352099001761481,404450987654321,404-45-3310-31,BLR_Whitefield_S3,12.969800,77.750000
8765432109,6274237439,08/03/2026 09:43:00,0,SMS-OUT,352099001761481,404450987654321,404-45-5518-11,BLR_Electronic_City,12.845200,77.660200
8765432109,7555453550,08/03/2026 13:56:00,0,SMS-OUT,352099001761481,404450987654321,404-45-1149-22,BLR_Koramangala_S2,12.935200,77.624500
8765432109,9012345678,08/03/2026 17:09:00,22,IN,352099001761481,404450987654321,404-45-3310-31,BLR_Whitefield_S3,12.969800,77.750000
8765432109,9012345678,08/03/2026 19:49:00,0,SMS-OUT,352099001761481,404450987654321,404-45-3310-31,BLR_Whitefield_S3,12.969800,77.750000
8765432109,9012345678,08/03/2026 20:01:00,142,IN,352099001761481,404450987654321,404-45-5518-11,BLR_Electronic_City,12.845200,77.660200
8765432109,7344811387,08/03/2026 22:05:00,128,OUT,352099001761481,404450987654321,404-45-5518-11,BLR_Electronic_City,12.845200,77.660200
8765432109,6558264060,09/03/2026 01:22:00,14,IN,352099001761481,404450987654321,404-45-1149-22,BLR_Koramangala_S2,12.935200,77.624500
8765432109,8129258380,09/03/2026 03:37:00,47,OUT,352099001761481,404450987654321,404-45-1149-22,BLR_Koramangala_S2,12.935200,77.624500
8765432109,8108615695,09/03/2026 04:48:00,8,IN,352099001761481,404450987654321,404-45-2201-11,BLR_Indiranagar_S1,12.971600,77.641200
8765432109,6090073265,09/03/2026 04:58:00,22,IN,352099001761481,404450987654321,404-45-1149-21,BLR_Koramangala_S1,12.935200,77.624500
8765432109,7669452574,09/03/2026 07:54:00,22,IN,352099001761481,404450987654321,404-45-2201-11,BLR_Indiranagar_S1,12.971600,77.641200
8765432109,8228790238,09/03/2026 08:50:00,128,OUT,352099001761481,404450987654321,404-45-2201-11,BLR_Indiranagar_S1,12.971600,77.641200
8765432109,9921379071,09/03/2026 11:46:00,62,IN,352099001761481,404450987654321,404-45-5518-11,BLR_Electronic_City,12.845200,77.660200
8765432109,8108615695,09/03/2026 13:07:00,35,IN,352099001761481,404450987654321,404-45-5518-11,BLR_Electronic_City,12.845200,77.660200
8765432109,9876543210,09/03/2026 14:30:00,35,OUT,352099001761481,404450987654321,404-45-4402-12,BLR_Majestic_S1,12.976700,77.571300
8765432109,8228790238,09/03/2026 15:52:00,210,IN,352099001761481,404450987654321,404-45-1149-21,BLR_Koramangala_S1,12.935200,77.624500
8765432109,8228790238,09/03/2026 19:29:00,0,SMS-OUT,352099001761481,404450987654321,404-45-2201-11,BLR_Indiranagar_S1,12.971600,77.641200
8765432109,8158659567,09/03/2026 21:46:00,14,IN,352099001761481,404450987654321,404-45-5518-11,BLR_Electronic_City,12.845200,77.660200
8765432109,7974652039,10/03/2026 01:19:00,0,SMS-OUT,352099001761481,404450987654321,404-45-5518-11,BLR_Electronic_City,12.845200,77.660200
8765432109,9012345678,10/03/2026 02:13:00,14,IN,352099001761481,404450987654321,404-45-3310-31,BLR_Whitefield_S3,12.969800,77.750000
8765432109,8572792638,10/03/2026 04:10:00,14,IN,352099001761481,404450987654321,404-45-2201-11,BLR_Indiranagar_S1,12.971600,77.641200
8765432109,8108615695,10/03/2026 07:38:00,0,SMS-OUT,352099001761481,404450987654321,404-45-1149-21,BLR_Koramangala_S1,12.935200,77.624500
8765432109,8572792638,10/03/2026 11:02:00,0,SMS-OUT,352099001761481,404450987654321,404-45-1149-21,BLR_Koramangala_S1,12.935200,77.624500
8765432109,9012345678,10/03/2026 14:53:00,14,IN,352099001761481,404450987654321,404-45-5518-11,BLR_Electronic_City,12.845200,77.660200
8765432109,9012345678,10/03/2026 14:58:00,0,SMS-OUT,352099001761481,404450987654321,404-45-3310-31,BLR_Whitefield_S3,12.969800,77.750000
8765432109,9921379071,10/03/2026 15:06:00,210,IN,352099001761481,404450987654321,404-45-4402-12,BLR_Majestic_S1,12.976700,77.571300
8765432109,9390662547,10/03/2026 18:40:00,35,OUT,352099001761481,404450987654321,404-45-1149-21,BLR_Koramangala_S1,12.935200,77.624500
8765432109,6090073265,10/03/2026 22:12:00,210,IN,352099001761481,404450987654321,404-45-3310-31,BLR_Whitefield_S3,12.969800,77.750000
8765432109,9012345678,11/03/2026 00:10:00,210,IN,352099001761481,404450987654321,404-45-5518-11,BLR_Electronic_City,12.845200,77.660200
8765432109,8129258380,11/03/2026 01:15:00,95,IN,352099001761481,404450987654321,404-45-1149-22,BLR_Koramangala_S2,12.935200,77.624500
8765432109,8136263283,11/03/2026 02:00:00,305,OUT,352099001761481,404450987654321,404-45-2201-11,BLR_Indiranagar_S1,12.971600,77.641200
8765432109,7555453550,11/03/2026 02:31:00,128,IN,352099001761481,404450987654321,404-45-1149-21,BLR_Koramangala_S1,12.935200,77.624500
8765432109,9012345678,11/03/2026 03:55:00,210,OUT,352099001761481,404450987654321,404-45-2201-11,BLR_Indiranagar_S1,12.971600,77.641200
8765432109,7555453550,11/03/2026 06:20:00,128,IN,352099001761481,404450987654321,404-45-1149-21,BLR_Koramangala_S1,12.935200,77.624500
8765432109,7974652039,11/03/2026 06:50:00,305,OUT,352099001761481,404450987654321,404-45-5518-11,BLR_Electronic_City,12.845200,77.660200
8765432109,9876543210,11/03/2026 07:44:00,8,IN,352099001761481,404450987654321,404-45-1149-21,BLR_Koramangala_S1,12.935200,77.624500
8765432109,7989533950,11/03/2026 08:50:00,8,IN,352099001761481,404450987654321,404-45-5518-11,BLR_Electronic_City,12.845200,77.660200
8765432109,7555453550,11/03/2026 12:39:00,22,OUT,352099001761481,404450987654321,404-45-3310-31,BLR_Whitefield_S3,12.969800,77.750000
8765432109,7555453550,11/03/2026 15:48:00,95,OUT,352099001761481,404450987654321,404-45-1149-21,BLR_Koramangala_S1,12.935200,77.624500
8765432109,8228790238,11/03/2026 16:55:00,210,OUT,352099001761481,404450987654321,404-45-1149-22,BLR_Koramangala_S2,12.935200,77.624500

Total Records,310,,,,,,,,,
*** END OF REPORT - This is a computer generated statement ***
